"year";"age";"qx";"lx";"dx";"ex"
2007;51;0,00286;96618;276;32,87
2007;52;0,00314;96342;302;31,97
2007;53;0,00379;96040;364;31,06
2007;54;0,00375;95676;359;30,18
2007;55;0,00369;95317;352;29,29
2007;56;0,00418;94965;397;28,4
2007;57;0,00447;94568;422;27,52
2007;58;0,00498;94146;469;26,64
2007;59;0,00506;93677;474;25,77
2007;60;0,00509;93203;474;24,9
2007;61;0,00614;92729;569;24,02
2007;62;0,00661;92159;609;23,17
2007;63;0,00718;91551;657;22,32
2007;64;0,00764;90894;694;21,48
2007;65;0,00783;90199;707;20,64
2007;66;0,0081;89493;725;19,8
2007;67;0,00887;88768;788;18,95
2007;68;0,011;87980;968;18,12
2007;69;0,01041;87012;905;17,31
2007;70;0,01302;86107;1121;16,49
2007;71;0,01397;84986;1187;15,7
2007;72;0,01548;83799;1298;14,92
2007;73;0,01737;82501;1433;14,14
2007;74;0,01957;81068;1586;13,39
2007;75;0,0225;79482;1789;12,64
2007;76;0,02467;77693;1916;11,92
2007;77;0,0282;75777;2137;11,21
2007;78;0,03197;73640;2354;10,52
2007;79;0,03672;71286;2617;9,85
2007;80;0,04172;68669;2865;9,21
2007;81;0,04668;65803;3072;8,59
2007;82;0,0544;62732;3413;7,98
2007;83;0,0642;59319;3808;7,41
2007;84;0,07034;55511;3905;6,89
2007;85;0,08102;51606;4181;6,37
2007;86;0,09455;47425;4484;5,89
2007;87;0,11729;42941;5036;5,45
2007;88;0,11302;37904;4284;5,11
2007;89;0,12855;33620;4322;4,7
2007;90;0,1502;29299;4401;4,32
2007;91;0,15896;24898;3958;3,99
2007;92;0,19236;20940;4028;3,65
2007;93;0,20507;16912;3468;3,41
2007;94;0,22226;13444;2988;3,15
2007;95;0,24576;10456;2570;2,91
2007;96;0,26837;7886;2116;2,7
2007;97;0,29162;5770;1683;2,51
2007;98;0,31529;4087;1289;2,33
2007;99;0,33914;2799;949;2,18
2007;100;0,36293;1849;671;2,04
2007;101;0,38643;1178;455;1,91
2007;102;0,40939;723;296;1,8
2007;103;0,43162;427;184;1,7
2007;104;0,45293;243;110;1,62
2007;105;0,47317;133;63;1,54
2007;106;0,49224;70;34;1,47
2007;107;0,51004;36;18;1,41
2007;108;0,52655;17;9;1,36
2007;109;0,54174;8;4;1,32
2007;110;1;4;4;1,3
2008;0;0,00345;1e+05;345;82,32
2008;1;3e-04;99655;30;81,6
2008;2;2e-04;99626;20;80,62
2008;3;7e-05;99606;7;79,64
2008;4;1e-04;99599;10;78,65
2008;5;9e-05;99589;9;77,65
2008;6;9e-05;99580;9;76,66
2008;7;7e-05;99571;7;75,67
2008;8;0,00014;99564;14;74,67
2008;9;3e-05;99551;3;73,68
2008;10;8e-05;99547;8;72,68
2008;11;8e-05;99539;8;71,69
2008;12;0,00012;99530;12;70,7
2008;13;7e-05;99519;7;69,7
2008;14;1e-04;99512;10;68,71
2008;15;0,00017;99502;17;67,72
2008;16;0,00031;99485;31;66,73
2008;17;0,00017;99454;17;65,75
2008;18;0,00028;99437;28;64,76
2008;19;0,00038;99409;37;63,78
2008;20;0,00016;99372;16;62,8
2008;21;0,00025;99356;25;61,81
2008;22;0,00025;99331;25;60,83
2008;23;0,00023;99306;23;59,84
2008;24;0,00031;99283;30;58,86
2008;25;0,00027;99253;27;57,87
2008;26;0,00044;99226;43;56,89
2008;27;0,00036;99183;36;55,91
2008;28;3e-04;99147;30;54,93
2008;29;0,00051;99117;50;53,95
2008;30;0,00032;99067;32;52,98
2008;31;0,00032;99035;32;51,99
2008;32;0,00036;99003;35;51,01
2008;33;0,00049;98968;48;50,03
2008;34;0,00034;98920;34;49,05
2008;35;5e-04;98886;49;48,07
2008;36;0,00051;98836;50;47,09
2008;37;0,00059;98786;58;46,12
2008;38;0,00093;98728;92;45,14
2008;39;0,00091;98636;90;44,19
2008;40;0,00097;98546;96;43,23
2008;41;0,00101;98450;99;42,27
2008;42;0,00104;98351;103;41,31
2008;43;0,00132;98248;130;40,35
2008;44;0,00138;98119;135;39,4
2008;45;0,00137;97984;134;38,46
2008;46;0,00155;97849;152;37,51
2008;47;0,00177;97697;173;36,57
2008;48;0,00242;97524;236;35,63
2008;49;0,00244;97288;238;34,72
2008;50;0,00253;97051;245;33,8
2008;51;0,00277;96805;268;32,88
2008;52;0,00319;96537;308;31,97
2008;53;0,00341;96229;328;31,08
2008;54;0,00345;95901;331;30,18
2008;55;0,00444;95570;425;29,28
2008;56;0,00418;95145;398;28,41
2008;57;0,00449;94747;425;27,53
2008;58;0,00481;94322;454;26,65
2008;59;0,00531;93868;499;25,78
2008;60;0,00561;93369;524;24,91
2008;61;0,00609;92846;565;24,05
2008;62;0,00632;92281;583;23,19
2008;63;0,00707;91697;649;22,34
2008;64;0,00732;91049;667;21,49
2008;65;0,00746;90382;674;20,65
2008;66;0,00874;89708;784;19,8
2008;67;0,01047;88924;931;18,97
2008;68;0,01007;87993;886;18,17
2008;69;0,01136;87107;990;17,35
2008;70;0,01213;86118;1045;16,54
2008;71;0,01382;85073;1175;15,74
2008;72;0,01497;83898;1256;14,95
2008;73;0,01737;82642;1436;14,17
2008;74;0,01714;81206;1392;13,41
2008;75;0,02186;79815;1745;12,64
2008;76;0,02471;78070;1929;11,91
2008;77;0,02777;76141;2115;11,2
2008;78;0,03148;74026;2330;10,5
2008;79;0,036;71696;2581;9,83
2008;80;0,04236;69115;2927;9,17
2008;81;0,04832;66187;3198;8,56
2008;82;0,05501;62989;3465;7,97
2008;83;0,06336;59524;3771;7,4
2008;84;0,07163;55753;3994;6,87
2008;85;0,08164;51759;4225;6,36
2008;86;0,09486;47534;4509;5,88
2008;87;0,10659;43025;4586;5,45
2008;88;0,12537;38439;4819;5,04
2008;89;0,12849;33620;4320;4,69
2008;90;0,145;29300;4249;4,3
2008;91;0,16939;25051;4243;3,95
2008;92;0,17629;20808;3668;3,65
2008;93;0,21067;17140;3611;3,33
2008;94;0,23712;13529;3208;3,08
2008;95;0,24863;10321;2566;2,88
2008;96;0,2715;7755;2105;2,67
2008;97;0,29499;5649;1667;2,48
2008;98;0,31888;3983;1270;2,31
2008;99;0,34291;2713;930;2,15
2008;100;0,36684;1783;654;2,01
2008;101;0,39043;1129;441;1,89
2008;102;0,41345;688;284;1,78
2008;103;0,43568;404;176;1,68
2008;104;0,45695;228;104;1,6
2008;105;0,47711;124;59;1,52
2008;106;0,49606;65;32;1,46
2008;107;0,51372;33;17;1,4
2008;108;0,53006;16;8;1,35
2008;109;0,54506;7;4;1,31
2008;110;1;3;3;1,29
2009;0;0,00308;1e+05;308;82,44
2009;1;0,00041;99692;40;81,7
2009;2;0,00018;99651;18;80,73
2009;3;0,00012;99634;12;79,75
2009;4;8e-05;99622;8;78,76
2009;5;9e-05;99614;9;77,76
2009;6;0,00012;99605;12;76,77
2009;7;0,00017;99593;17;75,78
2009;8;9e-05;99576;8;74,79
2009;9;1e-04;99567;10;73,8
2009;10;0,00012;99557;12;72,81
2009;11;5e-05;99545;5;71,81
2009;12;0,00012;99540;12;70,82
2009;13;7e-05;99528;7;69,83
2009;14;1e-04;99522;10;68,83
2009;15;2e-04;99512;20;67,84
2009;16;0,00027;99492;27;66,85
2009;17;9e-05;99465;9;65,87
2009;18;0,00035;99456;35;64,87
2009;19;0,00025;99421;24;63,9
2009;20;2e-04;99397;20;62,91
2009;21;0,00029;99377;29;61,92
2009;22;4e-04;99348;40;60,94
2009;23;0,00026;99308;26;59,97
2009;24;0,00024;99283;24;58,98
2009;25;0,00027;99258;27;58
2009;26;0,00028;99232;28;57,01
2009;27;0,00024;99204;24;56,03
2009;28;0,00045;99180;45;55,04
2009;29;0,00045;99135;45;54,07
2009;30;5e-04;99090;50;53,09
2009;31;0,00026;99040;26;52,12
2009;32;0,00049;99015;49;51,13
2009;33;0,00044;98966;44;50,16
2009;34;0,00057;98922;56;49,18
2009;35;0,00047;98866;46;48,2
2009;36;0,00044;98819;43;47,23
2009;37;0,00058;98776;58;46,25
2009;38;9e-04;98718;89;45,27
2009;39;0,00082;98629;81;44,31
2009;40;0,00096;98548;94;43,35
2009;41;0,00096;98454;94;42,39
2009;42;0,00129;98360;127;41,43
2009;43;0,0012;98233;118;40,48
2009;44;0,00133;98115;130;39,53
2009;45;0,0014;97985;137;38,58
2009;46;0,00147;97847;143;37,64
2009;47;0,00174;97704;170;36,69
2009;48;0,00256;97534;249;35,76
2009;49;0,00217;97285;211;34,85
2009;50;0,00235;97074;229;33,92
2009;51;0,00306;96845;296;33
2009;52;0,00313;96549;302;32,1
2009;53;0,00334;96247;322;31,2
2009;54;0,00365;95925;350;30,3
2009;55;0,00382;95576;365;29,41
2009;56;0,00443;95211;421;28,52
2009;57;0,00436;94789;413;27,65
2009;58;0,00514;94377;486;26,76
2009;59;0,00487;93891;458;25,9
2009;60;0,00561;93433;524;25,02
2009;61;0,00595;92909;553;24,16
2009;62;0,00645;92356;596;23,3
2009;63;0,00708;91760;650;22,45
2009;64;0,00734;91111;669;21,61
2009;65;0,00911;90442;823;20,77
2009;66;0,00899;89619;805;19,95
2009;67;0,00944;88813;838;19,13
2009;68;0,01013;87975;891;18,31
2009;69;0,01186;87084;1033;17,49
2009;70;0,01247;86052;1073;16,69
2009;71;0,01361;84979;1157;15,9
2009;72;0,01604;83822;1345;15,11
2009;73;0,01534;82477;1266;14,35
2009;74;0,01844;81211;1498;13,56
2009;75;0,02066;79714;1647;12,81
2009;76;0,02368;78067;1848;12,07
2009;77;0,02618;76219;1995;11,35
2009;78;0,03006;74223;2231;10,64
2009;79;0,03573;71992;2572;9,95
2009;80;0,04139;69420;2873;9,3
2009;81;0,04694;66546;3124;8,68
2009;82;0,05394;63422;3421;8,09
2009;83;0,06173;60001;3704;7,52
2009;84;0,0712;56298;4008;6,98
2009;85;0,08113;52289;4242;6,48
2009;86;0,09357;48047;4496;6,01
2009;87;0,10351;43552;4508;5,58
2009;88;0,11481;39043;4482;5,16
2009;89;0,13656;34561;4719;4,77
2009;90;0,13248;29841;3953;4,44
2009;91;0,15923;25888;4122;4,04
2009;92;0,18654;21766;4060;3,71
2009;93;0,20123;17706;3563;3,45
2009;94;0,2218;14143;3137;3,19
2009;95;0,24133;11006;2656;2,96
2009;96;0,26363;8350;2201;2,74
2009;97;0,2866;6149;1762;2,55
2009;98;0,31003;4387;1360;2,37
2009;99;0,33369;3027;1010;2,21
2009;100;0,35736;2017;721;2,07
2009;101;0,38078;1296;493;1,94
2009;102;0,40373;802;324;1,83
2009;103;0,42601;479;204;1,73
2009;104;0,44742;275;123;1,64
2009;105;0,46782;152;71;1,56
2009;106;0,48708;81;39;1,49
2009;107;0,50512;41;21;1,43
2009;108;0,52188;21;11;1,38
2009;109;0,53735;10;5;1,34
2009;110;1;5;5;1,31
2010;0;0,00299;1e+05;299;82,65
2010;1;0,00021;99701;21;81,9
2010;2;1e-04;99680;10;80,92
2010;3;0,00021;99670;21;79,93
2010;4;0,00011;99649;11;78,94
2010;5;7e-05;99638;7;77,95
2010;6;7e-05;99631;7;76,96
2010;7;5e-05;99624;5;75,96
2010;8;5e-05;99619;5;74,97
2010;9;7e-05;99614;7;73,97
2010;10;0,00014;99607;13;72,98
2010;11;3e-05;99594;3;71,99
2010;12;1e-04;99590;10;70,99
2010;13;0,00012;99580;12;70
2010;14;5e-05;99569;5;69
2010;15;0,00012;99564;12;68,01
2010;16;0,00011;99552;11;67,02
2010;17;0,00027;99541;27;66,02
2010;18;0,00017;99514;17;65,04
2010;19;0,00024;99498;24;64,05
2010;20;0,00024;99474;24;63,07
2010;21;0,00029;99450;28;62,08
2010;22;0,00028;99421;28;61,1
2010;23;0,00025;99393;25;60,12
2010;24;0,00039;99368;39;59,13
2010;25;0,00034;99329;34;58,15
2010;26;0,00028;99295;28;57,17
2010;27;0,00041;99267;40;56,19
2010;28;4e-04;99227;39;55,21
2010;29;0,00049;99188;48;54,23
2010;30;0,00031;99140;30;53,26
2010;31;0,00049;99109;49;52,28
2010;32;0,00043;99060;42;51,3
2010;33;4e-04;99018;40;50,32
2010;34;5e-04;98978;49;49,34
2010;35;0,00058;98929;57;48,37
2010;36;0,00062;98872;61;47,4
2010;37;0,00076;98811;75;46,42
2010;38;0,00083;98736;82;45,46
2010;39;0,00066;98654;65;44,5
2010;40;0,00083;98588;82;43,53
2010;41;8e-04;98506;78;42,56
2010;42;0,00115;98428;113;41,6
2010;43;0,00141;98315;139;40,64
2010;44;0,0013;98176;128;39,7
2010;45;0,00153;98049;150;38,75
2010;46;0,00177;97899;173;37,81
2010;47;0,00174;97726;170;36,87
2010;48;0,00204;97555;199;35,94
2010;49;0,00198;97356;193;35,01
2010;50;0,00255;97163;248;34,08
2010;51;0,00259;96915;251;33,17
2010;52;0,00296;96664;286;32,25
2010;53;0,00367;96378;354;31,34
2010;54;0,0033;96024;317;30,46
2010;55;0,00392;95707;375;29,56
2010;56;0,00342;95332;326;28,67
2010;57;0,0044;95006;418;27,77
2010;58;0,00494;94588;467;26,89
2010;59;0,00483;94120;455;26,02
2010;60;0,00534;93665;501;25,14
2010;61;0,00615;93165;573;24,28
2010;62;0,00655;92592;607;23,42
2010;63;0,00744;91985;684;22,57
2010;64;0,00763;91302;697;21,74
2010;65;0,0085;90605;770;20,9
2010;66;0,00933;89834;838;20,08
2010;67;0,00985;88996;877;19,26
2010;68;0,01045;88120;921;18,45
2010;69;0,01128;87199;983;17,64
2010;70;0,01166;86215;1006;16,83
2010;71;0,01366;85210;1164;16,03
2010;72;0,01422;84046;1195;15,24
2010;73;0,01604;82851;1329;14,45
2010;74;0,01787;81522;1457;13,68
2010;75;0,02063;80065;1651;12,92
2010;76;0,0238;78414;1866;12,18
2010;77;0,02586;76547;1979;11,47
2010;78;0,0289;74568;2155;10,76
2010;79;0,03464;72413;2508;10,07
2010;80;0,03938;69905;2753;9,41
2010;81;0,04604;67152;3091;8,77
2010;82;0,05228;64061;3349;8,17
2010;83;0,06118;60712;3714;7,6
2010;84;0,06824;56997;3889;7,06
2010;85;0,08173;53108;4341;6,54
2010;86;0,08506;48767;4148;6,08
2010;87;0,09827;44619;4385;5,59
2010;88;0,1164;40235;4683;5,15
2010;89;0,13244;35551;4708;4,76
2010;90;0,15448;30843;4765;4,41
2010;91;0,15758;26078;4109;4,13
2010;92;0,17552;21969;3856;3,81
2010;93;0,19269;18113;3490;3,51
2010;94;0,20904;14623;3057;3,23
2010;95;0,24163;11566;2795;2,95
2010;96;0,2644;8771;2319;2,73
2010;97;0,28786;6452;1857;2,53
2010;98;0,31178;4595;1433;2,35
2010;99;0,33594;3162;1062;2,19
2010;100;0,36006;2100;756;2,05
2010;101;0,38391;1344;516;1,92
2010;102;0,40723;828;337;1,81
2010;103;0,42982;491;211;1,71
2010;104;0,45149;280;126;1,62
2010;105;0,47206;153;72;1,54
2010;106;0,49144;81;40;1,47
2010;107;0,50952;41;21;1,41
2010;108;0,52628;20;11;1,36
2010;109;0,54168;10;5;1,32
2010;110;1;4;4;1,3
2011;0;0,00316;1e+05;316;82,87
2011;1;3e-04;99684;30;82,13
2011;2;0,00016;99654;16;81,16
2011;3;0,00013;99638;13;80,17
2011;4;3e-05;99626;3;79,18
2011;5;0,00013;99622;13;78,18
2011;6;0,00012;99610;12;77,19
2011;7;1e-04;99598;10;76,2
2011;8;7e-05;99588;7;75,21
2011;9;0,00012;99581;12;74,21
2011;10;1e-04;99569;10;73,22
2011;11;3e-05;99559;3;72,23
2011;12;7e-05;99556;7;71,23
2011;13;8e-05;99549;8;70,24
2011;14;0,00016;99541;16;69,24
2011;15;1e-04;99525;10;68,25
2011;16;3e-04;99515;30;67,26
2011;17;0,00016;99485;16;66,28
2011;18;0,00017;99469;17;65,29
2011;19;0,00031;99453;31;64,3
2011;20;0,00023;99422;23;63,32
2011;21;0,00023;99398;23;62,34
2011;22;0,00025;99375;25;61,35
2011;23;0,00032;99350;32;60,37
2011;24;0,00025;99319;25;59,38
2011;25;0,00038;99294;38;58,4
2011;26;0,00029;99256;29;57,42
2011;27;0,00024;99228;24;56,44
2011;28;0,00025;99203;25;55,45
2011;29;0,00043;99178;43;54,47
2011;30;0,00042;99136;42;53,49
2011;31;0,00037;99094;37;52,51
2011;32;0,00048;99057;48;51,53
2011;33;0,00046;99009;46;50,56
2011;34;0,00049;98964;49;49,58
2011;35;0,00052;98915;51;48,6
2011;36;5e-04;98864;49;47,63
2011;37;0,00071;98814;70;46,65
2011;38;0,00065;98744;64;45,68
2011;39;0,00065;98681;64;44,71
2011;40;0,00071;98616;70;43,74
2011;41;0,00089;98546;88;42,77
2011;42;0,001;98459;98;41,81
2011;43;0,00111;98361;110;40,85
2011;44;0,00129;98251;127;39,9
2011;45;0,00137;98125;134;38,95
2011;46;0,00156;97990;153;38
2011;47;0,00185;97838;181;37,06
2011;48;0,00212;97657;207;36,13
2011;49;0,00241;97450;235;35,2
2011;50;0,00209;97215;203;34,29
2011;51;0,00288;97012;280;33,36
2011;52;0,00313;96732;303;32,45
2011;53;0,00306;96430;295;31,55
2011;54;0,00319;96135;307;30,65
2011;55;0,00421;95828;404;29,74
2011;56;0,00439;95424;419;28,87
2011;57;0,0046;95005;437;27,99
2011;58;0,00464;94568;439;27,12
2011;59;0,00553;94130;520;26,24
2011;60;0,00584;93609;547;25,39
2011;61;0,00577;93063;537;24,53
2011;62;0,00658;92526;609;23,67
2011;63;0,00706;91916;649;22,83
2011;64;0,00746;91267;681;21,98
2011;65;0,00786;90587;712;21,15
2011;66;0,00834;89875;749;20,31
2011;67;0,00967;89126;862;19,48
2011;68;0,00988;88264;872;18,66
2011;69;0,01071;87392;936;17,84
2011;70;0,01196;86456;1034;17,03
2011;71;0,01329;85421;1135;16,23
2011;72;0,0152;84286;1281;15,44
2011;73;0,01619;83005;1344;14,67
2011;74;0,01676;81661;1369;13,91
2011;75;0,0185;80292;1485;13,13
2011;76;0,02224;78807;1753;12,37
2011;77;0,02517;77054;1939;11,64
2011;78;0,02852;75115;2142;10,93
2011;79;0,03413;72973;2491;10,24
2011;80;0,03805;70482;2681;9,58
2011;81;0,04386;67800;2974;8,94
2011;82;0,0487;64827;3157;8,33
2011;83;0,05926;61669;3655;7,73
2011;84;0,06618;58015;3839;7,18
2011;85;0,07636;54175;4137;6,66
2011;86;0,08876;50039;4442;6,16
2011;87;0,09766;45597;4453;5,72
2011;88;0,11237;41144;4623;5,28
2011;89;0,12842;36521;4690;4,89
2011;90;0,13798;31831;4392;4,53
2011;91;0,17109;27439;4695;4,18
2011;92;0,16015;22744;3643;3,94
2011;93;0,18494;19102;3533;3,59
2011;94;0,20972;15569;3265;3,29
2011;95;0,23382;12304;2877;3,04
2011;96;0,25609;9427;2414;2,81
2011;97;0,27911;7013;1957;2,61
2011;98;0,30267;5056;1530;2,42
2011;99;0,32655;3525;1151;2,26
2011;100;0,3505;2374;832;2,11
2011;101;0,37427;1542;577;1,97
2011;102;0,39763;965;384;1,86
2011;103;0,42034;581;244;1,75
2011;104;0,44223;337;149;1,66
2011;105;0,46311;188;87;1,58
2011;106;0,48285;101;49;1,5
2011;107;0,50137;52;26;1,44
2011;108;0,51859;26;13;1,39
2011;109;0,53449;13;7;1,35
2011;110;1;6;6;1,32
2012;0;0,00314;1e+05;314;82,83
2012;1;0,00025;99686;25;82,09
2012;2;0,00022;99661;22;81,11
2012;3;0,00012;99639;12;80,13
2012;4;9e-05;99627;9;79,14
2012;5;3e-05;99617;3;78,15
2012;6;0,00018;99614;18;77,15
2012;7;7e-05;99597;7;76,16
2012;8;0,00012;99590;12;75,17
2012;9;0,00012;99578;12;74,18
2012;10;5e-05;99567;5;73,19
2012;11;0,00022;99562;21;72,19
2012;12;5e-05;99540;5;71,2
2012;13;5e-05;99535;5;70,21
2012;14;1e-04;99530;10;69,21
2012;15;0,00013;99520;13;68,22
2012;16;0,00018;99507;18;67,23
2012;17;0,00015;99489;15;66,24
2012;18;0,00029;99475;28;65,25
2012;19;0,00024;99446;24;64,27
2012;20;0,00019;99422;19;63,28
2012;21;0,00035;99403;34;62,3
2012;22;2e-04;99369;20;61,32
2012;23;0,00027;99349;27;60,33
2012;24;0,00019;99322;18;59,34
2012;25;0,00029;99304;28;58,36
2012;26;0,00016;99275;16;57,37
2012;27;0,00024;99260;24;56,38
2012;28;0,00027;99236;27;55,39
2012;29;0,00022;99209;22;54,41
2012;30;0,00032;99187;31;53,42
2012;31;0,00032;99155;32;52,44
2012;32;0,00032;99123;32;51,46
2012;33;0,00067;99091;67;50,47
2012;34;0,00032;99024;32;49,51
2012;35;0,00042;98993;42;48,52
2012;36;0,00063;98951;62;47,54
2012;37;0,00059;98889;59;46,57
2012;38;0,00065;98830;64;45,6
2012;39;0,00074;98766;73;44,63
2012;40;0,00079;98694;78;43,66
2012;41;0,00087;98615;86;42,69
2012;42;0,00096;98529;95;41,73
2012;43;0,00103;98434;102;40,77
2012;44;0,00124;98333;122;39,81
2012;45;0,00126;98211;124;38,86
2012;46;0,00169;98087;166;37,91
2012;47;0,00161;97921;157;36,97
2012;48;0,00167;97764;163;36,03
2012;49;0,00202;97601;197;35,09
2012;50;0,00224;97404;218;34,16
2012;51;0,00291;97186;283;33,24
2012;52;0,0029;96903;281;32,33
2012;53;0,00324;96622;313;31,42
2012;54;0,00356;96309;343;30,53
2012;55;0,00335;95966;321;29,63
2012;56;0,00407;95645;389;28,73
2012;57;0,00454;95256;433;27,85
2012;58;0,0049;94823;465;26,97
2012;59;0,00543;94359;512;26,1
2012;60;0,0054;93847;506;25,24
2012;61;0,00577;93340;539;24,37
2012;62;0,00613;92802;569;23,51
2012;63;0,00697;92233;642;22,66
2012;64;0,00716;91590;656;21,81
2012;65;0,00791;90934;719;20,96
2012;66;0,00859;90215;775;20,13
2012;67;0,0096;89440;859;19,3
2012;68;0,01052;88581;932;18,48
2012;69;0,01068;87649;936;17,67
2012;70;0,01321;86713;1145;16,86
2012;71;0,01345;85568;1151;16,08
2012;72;0,01482;84417;1251;15,29
2012;73;0,0167;83166;1389;14,51
2012;74;0,01781;81777;1456;13,75
2012;75;0,01862;80321;1496;12,99
2012;76;0,02191;78825;1727;12,23
2012;77;0,02645;77098;2040;11,49
2012;78;0,02752;75059;2066;10,79
2012;79;0,03249;72993;2372;10,08
2012;80;0,0398;70621;2811;9,4
2012;81;0,04385;67811;2973;8,77
2012;82;0,04945;64837;3207;8,15
2012;83;0,05768;61631;3555;7,54
2012;84;0,06786;58076;3941;6,98
2012;85;0,07807;54135;4227;6,45
2012;86;0,09029;49909;4506;5,95
2012;87;0,10341;45403;4695;5,49
2012;88;0,119;40708;4844;5,07
2012;89;0,13223;35863;4742;4,68
2012;90;0,14966;31121;4658;4,32
2012;91;0,16414;26463;4344;4
2012;92;0,19724;22120;4363;3,68
2012;93;0,18547;17757;3293;3,46
2012;94;0,21707;14464;3140;3,14
2012;95;0,24823;11324;2811;2,87
2012;96;0,272;8513;2316;2,65
2012;97;0,29644;6198;1837;2,46
2012;98;0,32128;4360;1401;2,28
2012;99;0,34627;2959;1025;2,12
2012;100;0,3711;1935;718;1,98
2012;101;0,39552;1217;481;1,86
2012;102;0,41927;735;308;1,75
2012;103;0,44211;427;189;1,65
2012;104;0,46387;238;111;1,57
2012;105;0,48439;128;62;1,5
2012;106;0,50356;66;33;1,43
2012;107;0,52132;33;17;1,37
2012;108;0,53765;16;8;1,33
2012;109;0,55254;7;4;1,29
2012;110;1;3;3;1,27
2013;0;0,00303;1e+05;303;82,92
2013;1;0,00036;99697;36;82,17
2013;2;0,00012;99661;12;81,2
2013;3;0,00011;99649;11;80,21
2013;4;0,00016;99638;15;79,22
2013;5;8e-05;99623;8;78,24
2013;6;0,00017;99615;17;77,24
2013;7;6e-05;99598;6;76,25
2013;8;3e-05;99591;3;75,26
2013;9;7e-05;99588;7;74,26
2013;10;5e-05;99581;5;73,27
2013;11;2e-05;99576;2;72,27
2013;12;5e-05;99575;5;71,27
2013;13;7e-05;99570;7;70,28
2013;14;0,00012;99563;12;69,28
2013;15;3e-05;99551;3;68,29
2013;16;0,00019;99548;19;67,29
2013;17;0,00023;99529;23;66,3
2013;18;0,00029;99506;29;65,32
2013;19;0,00019;99477;19;64,34
2013;20;0,00022;99458;22;63,35
2013;21;0,00022;99436;21;62,36
2013;22;0,00024;99415;24;61,38
2013;23;0,00023;99391;22;60,39
2013;24;2e-04;99368;20;59,4
2013;25;0,00031;99349;31;58,42
2013;26;0,00038;99318;38;57,43
2013;27;0,00028;99280;28;56,46
2013;28;0,00025;99252;25;55,47
2013;29;0,00036;99227;36;54,49
2013;30;0,00051;99191;51;53,51
2013;31;0,00029;99140;28;52,53
2013;32;0,00035;99111;35;51,55
2013;33;0,00039;99077;39;50,57
2013;34;0,00021;99038;20;49,58
2013;35;0,00056;99018;56;48,59
2013;36;0,00049;98962;48;47,62
2013;37;0,00071;98913;70;46,65
2013;38;0,00075;98843;74;45,68
2013;39;0,00111;98769;110;44,71
2013;40;0,00088;98659;87;43,76
2013;41;0,00077;98572;75;42,8
2013;42;0,001;98497;98;41,83
2013;43;0,001;98399;98;40,87
2013;44;0,00138;98300;136;39,91
2013;45;0,00133;98164;131;38,97
2013;46;0,00178;98034;175;38,02
2013;47;0,00165;97859;162;37,09
2013;48;0,00171;97697;167;36,15
2013;49;0,00208;97531;203;35,21
2013;50;0,00253;97328;246;34,28
2013;51;0,00237;97082;230;33,37
2013;52;0,00267;96852;258;32,44
2013;53;0,003;96594;290;31,53
2013;54;0,00346;96304;334;30,62
2013;55;0,00361;95971;346;29,73
2013;56;0,00416;95624;398;28,83
2013;57;0,00481;95227;458;27,95
2013;58;0,00466;94768;442;27,08
2013;59;0,00524;94327;494;26,21
2013;60;0,00509;93833;477;25,34
2013;61;0,00625;93355;584;24,47
2013;62;0,00709;92771;658;23,62
2013;63;0,00618;92114;569;22,79
2013;64;0,00724;91544;663;21,93
2013;65;0,00826;90882;751;21,08
2013;66;0,00851;90131;767;20,25
2013;67;0,01016;89363;908;19,42
2013;68;0,0098;88455;867;18,62
2013;69;0,01084;87588;950;17,8
2013;70;0,01168;86639;1012;16,99
2013;71;0,01335;85627;1143;16,18
